0,1
datasets/lines/b04/b04-147/b04-147-06.png,for the people the board will earn their good will .
datasets/lines/e01/e01-025/e01-025-05.png,"lapse in good taste to destroy this lovely ,"
datasets/lines/k07/k07-176/k07-176-06.png,Don't you feel guilty living with
datasets/lines/g06/g06-031l/g06-031l-02.png,"for my country ! I may be mistaken , 1tho' I cannot but"
datasets/lines/p03/p03-112/p03-112-02.png,body else for a moment there . It doesn't
datasets/lines/l07/l07-085/l07-085-03.png,"whatever you say . "" "" I was afraid of"
datasets/lines/a01/a01-063u/a01-063u-06.png,is the early payment of a 210million
datasets/lines/d06/d06-067/d06-067-05.png,"piece . Now a man may live twenty ,"
datasets/lines/h04/h04-057/h04-057-07.png,breads than in 1958 . Most groups increased
datasets/lines/g06/g06-037b/g06-037b-02.png,"Sir R. Peel was here , I understand , but"
datasets/lines/c02/c02-049/c02-049-01.png,"the film with extreme coolness , much preferring"
datasets/lines/m04/m04-019/m04-019-00.png,""" But I 'm only going fifteen miles away , """
datasets/lines/e01/e01-032/e01-032-05.png,"to a collar ; these add a charming , feminine"
datasets/lines/p03/p03-189/p03-189-03.png,"if one walked slowly , between road and"
datasets/lines/a04/a04-043/a04-043-05.png,"weapons were necessary to defend Britain , that"
datasets/lines/m04/m04-019/m04-019-07.png,"the Mixed Infants of Llangrwl . """
datasets/lines/c03/c03-081e/c03-081e-09.png,mance of rare intelligence and restrained
datasets/lines/n03/n03-038/n03-038-04.png,did not act as though he found it necessary
datasets/lines/b06/b06-064/b06-064-10.png,peace policy .
datasets/lines/h07/h07-060a/h07-060a-02.png,premises ) in the form of buildings specially designed to meet
datasets/lines/e07/e07-066/e07-066-00.png,A Gardeners Chronicle reader living in
datasets/lines/b05/b05-042/b05-042-00.png,What happens is that the unskilled worker
datasets/lines/k07/k07-085/k07-085-01.png,mean that . I 'd very probably be unfaithful and
datasets/lines/d01/d01-024/d01-024-00.png,Most of those who expound a theory of textual
datasets/lines/b04/b04-162/b04-162-02.png,Welensky's opponents have carried their theories
datasets/lines/b02/b02-013/b02-013-09.png,Government as a basis for talks : and
datasets/lines/c03/c03-007c/c03-007c-02.png,and has made it live . The shabby streets
datasets/lines/m06/m06-042/m06-042-02.png,tigerfly is not a tigerfly until it changes . So humans
datasets/lines/h07/h07-037a/h07-037a-01.png,town centres has helped to bring custom
datasets/lines/g01/g01-016/g01-016-04.png,"plate and mail of French knights , a brilliant"
datasets/lines/p03/p03-040/p03-040-08.png,very evening ?
datasets/lines/m03/m03-114/m03-114-09.png,"for such protection as our presence , or Mrs"
datasets/lines/f07/f07-084b/f07-084b-01.png,in France as is tea drinking among ourselves and it is
datasets/lines/d04/d04-096/d04-096-04.png,ourselves and have peace with one-another . And the sweet
datasets/lines/a03/a03-059/a03-059-01.png,"Mr. Pearson is now talking about "" his"
datasets/lines/l04/l04-159/l04-159-02.png,before your father left that evening . It wouldn't be
datasets/lines/b05/b05-074/b05-074-05.png,"believed in the moral superiority of "" The New"
datasets/lines/a01/a01-049x/a01-049x-08.png,Senator Robertson later disclosed he had sent a
datasets/lines/g06/g06-031b/g06-031b-04.png,but fear that the exasperation of
datasets/lines/g06/g06-050h/g06-050h-06.png,"irritated , patient and persevering , ' but he appears"
datasets/lines/h01/h01-014/h01-014-07.png,"households occupying them , as the basis of the"
datasets/lines/j04/j04-098/j04-098-09.png,were evaporated to dryness with
datasets/lines/g06/g06-050m/g06-050m-05.png,"strong , energetic man with a gentle and"
datasets/lines/p03/p03-142/p03-142-06.png,"isn't as bad as an operation , Nigel ! """
datasets/lines/f07/f07-088a/f07-088a-08.png,piece of coarse bread and a
datasets/lines/g04/g04-098/g04-098-01.png,deep friendship which I have taken with me through
datasets/lines/j04/j04-039/j04-039-06.png,"carrier , the recovery of lead-210 was as much as five"
datasets/lines/g07/g07-047/g07-047-08.png,mixing with really low and horrid people such
datasets/lines/c03/c03-000a/c03-000a-04.png,"part-author with Miss Delaney of the script ,"
datasets/lines/k04/k04-022/k04-022-01.png,put Vittoria on guard . ' Santa Maria ! These spying
datasets/lines/g06/g06-026o/g06-026o-02.png,the best Valet de Chambre that ever was .
datasets/lines/a01/a01-082u/a01-082u-02.png,Presidential election campaign . He claimed
datasets/lines/h07/h07-078/h07-078-00.png,At the present time in most of the towns
datasets/lines/b06/b06-019/b06-019-07.png,will be 11 German divisions in Nato
datasets/lines/p03/p03-135/p03-135-00.png,"Her figure was small and exquisite , like a schoolgirl's still , and"
datasets/lines/m04/m04-072/m04-072-03.png,precious than jewels . Though Mofydd Owen
datasets/lines/r03/r03-115/r03-115-01.png,"which wasn't a bit practical really , the"
datasets/lines/d06/d06-041/d06-041-07.png,have declared impossible .
datasets/lines/c06/c06-005/c06-005-06.png,brandy owner's solo swish on his anecdotal
datasets/lines/j01/j01-066/j01-066-10.png,MnO etc. was vapour phase transfer of oxygen by
datasets/lines/b06/b06-053/b06-053-05.png,"spending on armaments , and our"
datasets/lines/d04/d04-075/d04-075-05.png,"the "" tsitsits "" . This lesson used to be read"
datasets/lines/h02/h02-043/h02-043-01.png,dations in 1926 on the supply of morphine
datasets/lines/b04/b04-121/b04-121-05.png,fastest ? That is the exciting competition going on
datasets/lines/f02/f02-076/f02-076-07.png,a pre-retirement planning and preparation
datasets/lines/a02/a02-000/a02-000-03.png,Gaulle this month to smooth the way . General
datasets/lines/f01/f01-147/f01-147-08.png,the neuro-physiologists .
datasets/lines/e01/e01-032/e01-032-09.png,"traditional patterns that we follow today were ,"
datasets/lines/j01/j01-063/j01-063-02.png,block of electrolyte J attached to the +ve nickel
datasets/lines/p06/p06-242/p06-242-07.png,no longer a part of it .
datasets/lines/h07/h07-025/h07-025-00.png,The figures for Corby and Peterlee
datasets/lines/g06/g06-037m/g06-037m-07.png,None of the numerous conventional remedies to
datasets/lines/d04/d04-071/d04-071-04.png,"the Lord swear unto your father to give them ,"
datasets/lines/a06/a06-000/a06-000-05.png,Lloyd said on # Tuesday that he proposed
datasets/lines/a06/a06-128/a06-128-03.png,"About another 70,000,000 is due"
datasets/lines/c06/c06-111/c06-111-02.png,The Marriage-Go-Round is not entirely a waste of
datasets/lines/h02/h02-040/h02-040-01.png,dangerous drugs were being supplied in
datasets/lines/m02/m02-090/m02-090-07.png,"ding scale , and left the sum-total of their actions ,"
datasets/lines/a01/a01-132/a01-132-10.png,receiving regular National Assistance
datasets/lines/f07/f07-032b/f07-032b-02.png,aroused the fainting appetite and added a
datasets/lines/a04/a04-003/a04-003-02.png,Prime Minister of the outcome of his recent
datasets/lines/m02/m02-080/m02-080-04.png,"plump hand towards her grand pianos , etc :"
datasets/lines/e07/e07-066/e07-066-03.png,mantis as a pest control in the cold
datasets/lines/b02/b02-035/b02-035-01.png,"manoeuvring , and what we should call"
datasets/lines/c02/c02-049/c02-049-06.png,"a brilliantly funny start , the work fizzles"
datasets/lines/k02/k02-018/k02-018-02.png,"or rather , on Nigel and myself . Lee , I"
datasets/lines/c06/c06-138/c06-138-08.png,to the raree-show emotionalism
datasets/lines/d06/d06-072/d06-072-03.png,are possibly like in the surroundings of their
datasets/lines/g01/g01-039/g01-039-07.png,means of that ' staple ' system which ensured that
datasets/lines/n06/n06-092/n06-092-08.png,"the agency detective . """
datasets/lines/m04/m04-093/m04-093-02.png,"folded it , and glanced idly out of the"
datasets/lines/a01/a01-091/a01-091-02.png,in answer to their whips to defeat a
datasets/lines/k07/k07-125/k07-125-06.png,better ? She nodded :
datasets/lines/c03/c03-021b/c03-021b-07.png,someone to love you while you are looking for
datasets/lines/e04/e04-004/e04-004-02.png,"been machine planed , remember to go over each piece with"
datasets/lines/d01/d01-056/d01-056-00.png,The most convenient one for the authors
datasets/lines/b05/b05-098/b05-098-05.png,ness . I may well have felt that I was
datasets/lines/d06/d06-030/d06-030-01.png,purely physical thing . The cure for which is sleep . This is only
datasets/lines/k02/k02-023/k02-023-03.png,"fore ! ' After the curry , I wanted only to go upstairs to"
datasets/lines/c04/c04-110/c04-110-01.png,"assuredness "" Bella Bella Marie "" ( Parlophone ) , a lively song that changes tempo mid-way ."
datasets/lines/f01/f01-135/f01-135-09.png,mistaken belief that the
datasets/lines/h02/h02-019/h02-019-04.png,on prescription and that an independent expert body
datasets/lines/h06/h06-082/h06-082-10.png,distance to prevent vehicles from approaching
datasets/lines/n01/n01-036/n01-036-04.png,the tiny white figure of 8.5 against which the needle
datasets/lines/c03/c03-021b/c03-021b-00.png,In Fanny the pregnant girl is befriended by an old
datasets/lines/j04/j04-098/j04-098-06.png,"lead chromate ( lead-210 , bismuth-210 )"
datasets/lines/b04/b04-066/b04-066-03.png,said the motor industry was on its knees . The optimists
datasets/lines/a06/a06-051/a06-051-02.png,Fell appeared to be in tears as he sat
datasets/lines/f04/f04-043/f04-043-07.png,had been nowhere near the 7.42 that evening .
datasets/lines/h07/h07-030a/h07-030a-04.png,undertaken the building and letting of the
datasets/lines/e01/e01-062/e01-062-07.png,crochet stitches .
datasets/lines/j04/j04-053/j04-053-05.png,The 60-100 mesh resin is again washed with water to
datasets/lines/a04/a04-019/a04-019-00.png,"It said that the President and Premier noted "" with satisfaction "" the"
datasets/lines/p02/p02-081/p02-081-03.png,"run upstairs to her room , knowing that"
datasets/lines/m01/m01-149/m01-149-00.png,"They followed him to a city bus stop on Carling Avenue , where"
datasets/lines/c04/c04-080/c04-080-06.png,miles to London for his first session .
datasets/lines/a01/a01-117/a01-117-01.png,needy than Labour had to make it in 1950 . And
datasets/lines/r06/r06-137/r06-137-00.png,The doorman turned his attention
datasets/lines/b04/b04-096/b04-096-02.png,present figure is 19.5 per cent. There are many
datasets/lines/b02/b02-102/b02-102-03.png,the Berlin crisis . It need not have been such a burden
datasets/lines/d06/d06-011/d06-011-05.png,impression that nothing nasty ever
datasets/lines/g06/g06-042n/g06-042n-02.png,found for the 6tic douloureux . As early
datasets/lines/e06/e06-000/e06-000-05.png,the ground as well as in midwater and
datasets/lines/n06/n06-163/n06-163-00.png,A small man in bib overalls and a battered
datasets/lines/h02/h02-012/h02-012-09.png,sufficient evidence that these compounds
datasets/lines/c06/c06-116/c06-116-06.png,her school . So help me so was I .
datasets/lines/g06/g06-047n/g06-047n-08.png,Anglesey consulted in May 1834 .
datasets/lines/d01/d01-085/d01-085-03.png,"whether paragraphed or not , would be laid out in"
datasets/lines/r02/r02-137/r02-137-05.png,turning round . She pointed to the
datasets/lines/e06/e06-006/e06-006-05.png,them - thank Heaven ! A good picture of
datasets/lines/d04/d04-037/d04-037-06.png,is something deficient .
datasets/lines/n06/n06-140/n06-140-03.png,"wavered . We sat our horses , waiting . "" Looks as"
datasets/lines/l01/l01-050/l01-050-04.png,Tong . Tong guessed that they did not
datasets/lines/c04/c04-000/c04-000-04.png,"and leave the rest to him . """
datasets/lines/g02/g02-065/g02-065-02.png,"the ventricles , there is often forcible expulsion"
datasets/lines/b01/b01-000/b01-000-03.png,for the curtain to rise on the Commonwealth
datasets/lines/n06/n06-128/n06-128-05.png,Here in a dried-up creek-bed we found
datasets/lines/r03/r03-056/r03-056-02.png,"cigarettes worth smoking , these . Most unhealthy , English"
datasets/lines/g07/g07-000a/g07-000a-02.png,SAYING THAT IT WAS INCORRECT THROUGHOUT . HE
datasets/lines/a03/a03-043/a03-043-02.png,popularity as an individual leader ( for
datasets/lines/n03/n03-091/n03-091-03.png,"Maybe so Bill , he can swim that good , too . """
datasets/lines/a02/a02-072/a02-072-06.png,discussed a sit-down at Watford at 5.30 p.m. - none
datasets/lines/p01/p01-147/p01-147-01.png,of the church where there was a small open
datasets/lines/a01/a01-014u/a01-014u-04.png,"do if the British demonstrations . """
datasets/lines/a02/a02-004/a02-004-01.png,the Prime Minister to Paris was dropped
datasets/lines/f02/f02-040/f02-040-08.png,Extra-Mural Education Committee and departments
datasets/lines/d01/d01-056/d01-056-01.png,has been the text of A. Souter . In this
datasets/lines/g06/g06-011a/g06-011a-07.png,other man was a priest : here the priest is
datasets/lines/a04/a04-099/a04-099-03.png,provoking American retaliation . Earl Russell
datasets/lines/a04/a04-092/a04-092-03.png,first of these reasons is the importance of pre-
datasets/lines/a01/a01-102u/a01-102u-02.png,anybody supporting the increased charges is a
datasets/lines/b01/b01-057/b01-057-08.png,would prefer to put our hopes for earthly justice in
datasets/lines/l01/l01-095/l01-095-03.png,only thing that saved her ; it gave her the strength
datasets/lines/a04/a04-003/a04-003-04.png,clear that he would accept Britain into the
datasets/lines/a04/a04-054/a04-054-01.png,"So long as the Soviet Union had nuclear weapons ,"
datasets/lines/c03/c03-096a/c03-096a-04.png,with which he had endowed them . One
datasets/lines/j01/j01-049/j01-049-06.png,stabilised with lime and thoria doped
datasets/lines/r06/r06-076/r06-076-02.png,"could ever happen , the chosen sane , the"
datasets/lines/a06/a06-004/a06-004-08.png,companies and put one property deal through
datasets/lines/g06/g06-011g/g06-011g-01.png,Cloncurry that he enjoyed it as much as his health
datasets/lines/a01/a01-087u/a01-087u-01.png,led Labour's attack on the higher health
datasets/lines/n02/n02-114/n02-114-01.png,precisely the remark she had made to Guy .
datasets/lines/h02/h02-037/h02-037-05.png,had been supplied to particular practi-
datasets/lines/g04/g04-063/g04-063-04.png,"not wish me to go then , as I had barely been in the parish"
datasets/lines/a01/a01-043/a01-043-08.png,racial discrimination in Government
datasets/lines/d01/d01-080/d01-080-07.png,impossible to say .
datasets/lines/k04/k04-110/k04-110-02.png,creatures on an empty planet . After the
datasets/lines/e02/e02-025/e02-025-03.png,"tent of the taper , and in"
datasets/lines/b04/b04-107/b04-107-02.png,"was peaceful , orderly , and thriving . Africans within the"
datasets/lines/e06/e06-003/e06-003-10.png,the herring spawn along the northern
datasets/lines/f07/f07-009/f07-009-09.png,than mere converse has always been there .
